building_id,location_rating_MIKRAT_W,location_rating_IMAGE_W,location_rating_FZ_W,location_rating_DL_W,location_rating_NASE_W_DOM,location_rating_FGFRQZ
522,3.3,3.0,3.0,1.9,7.0,1.0
1051,3.2,1.2,4.0,4.1,1.0,1.0
3257,4.7,4.1,4.0,5.0,9.0,4.0
390,4.1,4.1,4.0,4.0,9.0,2.0
1930,3.6,4.0,4.0,5.0,9.0,1.0
2084,3.9,4.1,4.0,4.0,8.0,4.0
1653,2.7,1.2,4.0,3.0,1.0,1.0
2905,3.3,3.1,5.0,4.0,9.0,1.0
1097,3.6,4.0,3.9,4.0,9.0,1.0
7358,2.7,1.0,3.1,1.1,1.0,1.0
1050,3.6,3.0,3.9,4.0,8.0,1.0
2476,2.2,2.9,3.0,2.0,6.0,1.0
18259,3.6,4.0,3.0,4.0,9.0,1.0
16989,3.6,3.0,4.0,2.0,9.0,1.0
16371,3.3,2.9,4.0,4.9,3.0,1.0
2841,3.8,4.1,3.0,4.1,8.0,5.0
150,3.6,4.0,4.0,5.0,9.0,2.0
758,3.5,3.0,4.0,3.0,2.0,1.0
6249,3.0,1.0,4.0,5.0,3.0,1.0
2234,3.7,3.1,4.0,3.0,9.0,1.0
6837,3.2,3.0,4.0,2.1,3.0,1.0
752,3.6,3.0,4.0,4.0,9.0,1.0
16560,3.6,4.0,4.0,2.9,9.0,1.0
1727,2.9,1.1,4.0,4.1,2.0,1.0
449,3.8,4.0,3.0,2.0,6.0,1.0
2204,3.5,1.2,4.0,4.1,6.0,1.0
2211,4.5,4.1,4.1,5.0,9.0,2.0
2477,2.9,1.1,3.1,3.0,2.0,1.0
796,4.3,4.1,3.0,5.0,9.0,4.0
1672,2.6,1.2,4.0,2.0,1.0,1.0
1228,2.7,1.2,4.0,2.9,5.0,1.0
2359,3.4,2.9,3.0,4.0,9.0,1.0
1217,4.4,4.0,4.0,4.1,9.0,3.0
998,3.1,4.0,3.1,2.0,9.0,1.0
506,3.2,3.0,3.0,2.1,5.0,1.0
810,2.5,1.2,4.0,4.0,1.0,1.0
975,2.7,3.0,3.0,1.0,6.0,1.0
2286,3.6,3.0,3.0,3.9,9.0,1.0
17074,2.7,1.2,4.0,4.0,1.0,1.0
17084,3.9,4.0,4.0,4.0,9.0,2.0
1907,2.5,1.2,3.1,1.0,1.0,1.0
5292,4.4,5.0,3.0,2.9,9.0,1.0
1546,2.8,3.0,3.0,2.0,8.0,1.0
7461,2.4,1.0,3.0,1.1,3.0,1.0
7153,3.4,3.0,2.9,4.0,4.0,1.0
17183,2.8,1.2,4.0,3.0,1.0,1.0
1854,3.6,3.0,3.9,1.0,9.0,1.0
2779,4.6,4.1,4.0,5.0,9.0,5.0
2313,4.0,4.1,4.0,2.0,9.0,1.0
18045,3.6,4.0,3.9,3.0,9.0,1.0
1060,3.9,3.1,3.0,5.0,9.0,3.0
16062,2.0,1.0,4.0,1.0,3.0,1.0
5499,2.2,1.0,4.0,2.0,2.0,1.0
3458,4.0,4.0,3.1,5.0,9.0,2.0
2355,3.9,4.0,4.0,4.9,8.0,1.0
947,3.3,3.0,3.1,2.0,3.0,1.0
2354,3.8,3.9,4.0,4.0,3.0,1.0
1542,3.0,3.0,3.0,2.0,9.0,1.0
1734,2.8,1.1,4.1,4.0,3.0,1.0
2088,4.4,3.1,4.0,5.0,9.0,1.0
2251,2.9,1.0,3.1,4.1,6.0,1.0
326,2.8,3.0,3.9,3.9,9.0,1.0
6604,2.9,1.1,3.0,2.0,4.0,1.0
2391,3.9,4.0,3.9,3.0,9.0,1.0
1062,3.4,1.2,5.0,5.0,2.0,1.0
4910,3.4,4.1,3.0,4.1,8.0,2.0
14870,3.4,1.2,4.0,4.0,6.0,1.0
1669,2.7,1.1,4.0,2.0,2.0,1.0
5060,3.8,3.1,2.9,5.0,9.0,2.0
313,4.1,4.0,5.0,4.0,9.0,1.0
16357,3.7,3.0,2.0,5.0,9.0,1.0
5817,3.1,2.4,2.9,4.0,,1.0
1350,3.5,3.0,4.0,3.0,5.0,1.0
1516,3.3,2.9,4.0,3.0,6.0,1.0
854,2.2,1.1,3.0,2.1,1.0,1.0
14891,4.0,3.1,3.0,5.0,3.0,3.0
1676,4.3,4.1,5.0,4.0,8.0,2.0
7446,2.8,1.0,3.0,2.0,4.0,1.0
17199,3.3,1.2,4.1,4.0,6.0,1.0
17030,3.6,4.0,4.0,3.1,9.0,1.0
6783,4.2,4.1,3.0,5.0,9.0,2.0
5184,3.2,3.1,2.9,4.0,9.0,1.0
6628,2.7,1.2,3.0,2.0,6.0,1.0
16275,3.4,3.0,3.0,3.0,9.0,2.0
2054,3.6,4.0,2.1,4.0,8.0,2.0
252,3.5,3.0,4.0,1.0,7.0,1.0
1634,3.6,2.9,4.0,4.0,5.0,1.0
2017,2.9,1.2,4.0,2.0,,1.0
2928,4.0,4.1,4.0,4.0,8.0,2.0
16292,3.4,3.0,3.0,3.0,9.0,2.0
5636,3.3,3.0,4.0,2.0,1.0,1.0
2805,4.1,4.0,3.0,5.0,7.0,5.0
5326,3.5,3.0,4.0,4.1,5.0,1.0
1482,3.8,4.1,4.0,2.0,7.0,1.0
6208,3.7,4.0,4.0,4.0,9.0,1.0
2829,3.2,3.0,4.0,4.0,9.0,1.0
330,3.4,3.1,4.0,4.0,1.0,1.0
7454,2.8,1.0,3.0,1.9,3.0,1.0
447,3.9,3.0,4.9,4.9,3.0,1.0
15547,3.5,4.1,2.0,2.1,7.0,1.0
596,3.7,3.9,4.0,2.9,5.0,1.0
18012,3.8,4.0,4.1,4.0,9.0,2.0
2302,3.2,1.2,2.0,4.0,2.0,1.0
3064,3.6,3.0,4.1,4.0,3.0,1.0
423,3.9,4.1,4.0,2.0,9.0,1.0
70,2.8,3.0,4.0,3.0,9.0,1.0
2154,3.9,4.1,2.9,4.1,6.0,1.0
2201,3.3,1.2,4.0,5.0,3.0,1.0
159,3.6,3.0,3.9,3.1,9.0,1.0
2490,2.5,1.2,3.1,3.1,1.0,1.0
2801,3.4,3.0,3.1,2.0,3.0,1.0
2053,3.0,3.0,4.0,4.0,9.0,1.0
15996,3.2,3.1,2.9,4.0,9.0,1.0
2216,4.4,4.0,4.0,5.0,9.0,1.0
790,3.6,3.0,5.0,4.1,3.0,1.0
5948,3.6,3.0,2.0,4.0,9.0,1.0
1407,2.8,1.2,4.0,1.0,1.0,1.0
2215,2.7,1.0,4.0,4.1,1.0,1.0
14731,4.2,4.1,3.0,5.0,9.0,2.0
3,3.5,4.1,4.0,4.0,9.0,4.0
7179,3.4,3.0,2.9,4.0,5.0,1.0
677,3.4,3.0,3.9,1.0,4.0,1.0
908,3.2,3.1,3.0,4.0,9.0,2.0
562,2.5,1.1,4.0,2.9,1.0,1.0
3259,4.3,4.1,3.0,4.9,9.0,3.0
2261,4.0,4.0,4.0,3.1,9.0,1.0
2242,2.5,1.1,4.9,4.0,3.0,1.0
532,3.9,4.1,4.0,4.0,9.0,1.0
762,3.5,3.0,4.0,3.1,9.0,1.0
148,3.7,4.1,3.0,3.0,9.0,1.0
1314,3.2,3.0,3.0,5.0,1.0,2.0
1867,3.1,2.9,4.0,1.0,6.0,1.0
1038,3.7,3.0,4.0,4.0,2.0,1.0
2545,4.0,4.1,3.0,4.0,9.0,2.0
14575,2.8,1.3,4.0,2.1,5.0,1.0
1048,3.2,1.2,4.0,4.1,6.0,1.0
2248,3.6,4.1,5.0,5.0,9.0,2.0
5085,2.6,1.2,2.9,2.0,1.0,1.0
5460,3.2,1.0,5.0,4.0,1.0,2.0
2505,2.9,1.0,4.0,4.0,5.0,1.0
363,4.1,4.1,3.0,5.0,9.0,5.0
1522,3.5,3.0,4.0,4.0,9.0,1.0
18049,3.4,4.0,4.0,3.0,9.0,1.0
3012,2.8,3.0,4.0,4.0,6.0,1.0
748,3.6,3.0,4.1,4.0,2.0,1.0
397,4.1,4.1,4.1,4.1,8.0,1.0
138,3.6,3.9,4.0,1.9,4.0,1.0
1225,3.1,3.9,3.1,4.0,9.0,1.0
293,3.5,4.0,3.0,5.0,9.0,5.0
5852,4.2,4.0,3.0,5.0,6.0,4.0
1343,3.3,2.9,4.0,4.0,5.0,1.0
894,2.5,1.1,3.0,2.0,1.0,1.0
1179,3.6,3.1,4.0,3.0,9.0,1.0
1392,3.6,4.0,3.9,4.0,9.0,1.0
1521,3.4,2.9,4.0,3.9,2.0,1.0
2108,4.0,4.1,4.0,4.0,9.0,1.0
5783,3.4,3.0,3.9,2.0,6.0,1.0
3308,3.3,3.1,3.1,1.0,9.0,1.0
2269,4.1,3.0,4.0,4.0,7.0,1.0
1281,3.3,2.9,4.9,4.9,4.0,1.0
606,3.1,3.0,3.0,2.0,9.0,1.0
6293,2.8,1.0,5.0,4.1,3.0,1.0
14793,3.9,3.9,2.0,4.0,9.0,1.0
5826,3.2,1.0,1.9,4.0,1.0,1.0
1784,3.9,4.0,4.0,3.0,9.0,1.0
43,3.6,4.0,3.0,5.0,8.0,4.0
634,3.6,3.0,4.0,3.0,8.0,1.0
1256,2.8,1.2,4.0,2.9,5.0,1.0
1015,2.5,1.2,3.0,1.0,9.0,1.0
17193,3.4,1.1,4.1,4.0,3.0,1.0
1485,3.9,4.1,4.0,2.0,8.0,1.0
428,3.6,4.1,4.0,2.0,4.0,2.0
6352,3.9,3.0,5.0,4.0,2.0,1.0
6327,3.8,3.1,3.0,5.0,9.0,2.0
6897,3.7,3.1,4.0,3.1,9.0,1.0
405,3.3,4.1,3.0,5.0,9.0,3.0
1686,4.3,4.0,4.0,5.0,9.0,2.0
2549,2.7,1.2,3.0,3.0,6.0,1.0
817,3.0,3.0,4.0,3.0,9.0,1.0
1271,3.5,4.0,4.0,4.0,9.0,1.0
7489,3.9,4.1,4.0,3.0,9.0,1.0
1851,2.5,1.1,4.0,4.0,1.0,2.0
12,3.8,2.9,4.1,4.0,4.0,1.0
926,3.2,3.0,4.0,2.1,1.0,1.0
503,2.5,1.2,3.9,2.1,3.0,1.0
2509,2.8,1.1,3.9,4.0,1.0,1.0
2284,2.7,3.0,3.1,1.0,9.0,1.0
2038,3.1,2.9,4.1,4.9,1.0,1.0
17151,3.4,2.9,4.0,4.0,2.0,1.0
1054,2.9,1.2,4.9,5.0,3.0,1.0
2244,2.6,1.2,4.0,4.0,1.0,1.0
3275,4.4,4.0,4.9,5.0,9.0,4.0
807,4.1,4.0,4.0,4.0,9.0,1.0
1687,4.0,3.0,4.0,4.1,3.0,1.0
1780,3.8,4.0,4.0,2.9,7.0,1.0
117,2.5,1.2,3.9,5.0,3.0,1.0
420,3.8,3.0,5.0,4.1,9.0,1.0
3150,4.1,4.0,4.0,5.0,9.0,1.0
724,4.0,4.1,4.0,4.0,9.0,2.0
2678,4.3,4.0,5.0,5.0,9.0,1.0
1059,4.6,4.0,4.1,5.0,9.0,2.0
920,2.9,1.2,4.0,2.1,3.0,1.0
1910,3.3,3.0,4.0,1.0,9.0,1.0
1564,3.2,3.0,4.0,4.1,3.0,1.0
50,4.2,4.0,4.9,4.0,9.0,1.0
2062,2.7,1.1,3.0,1.1,3.0,1.0
1214,3.7,3.0,3.9,4.0,1.0,1.0
2457,3.3,3.0,3.0,4.0,9.0,1.0
456,2.6,1.1,4.9,3.0,2.0,1.0
1421,3.6,4.0,4.0,3.0,6.0,1.0
5504,3.7,4.1,4.0,2.0,9.0,1.0
1348,2.6,1.2,4.0,4.0,2.0,1.0
6278,2.6,1.2,4.0,1.0,9.0,1.0
1076,2.8,1.2,4.0,2.0,3.0,1.0
1860,3.9,4.0,2.9,4.0,9.0,1.0
52,4.3,4.1,4.1,5.0,9.0,4.0
2250,3.7,4.0,5.0,4.9,9.0,2.0
1894,4.0,3.9,4.0,3.0,9.0,1.0
1439,4.0,4.0,4.0,4.0,9.0,1.0
3166,3.3,3.0,3.1,4.0,6.0,1.0
314,4.0,2.9,4.0,4.0,3.0,4.0
498,3.5,3.0,3.9,4.0,3.0,2.0
1890,3.8,4.0,4.0,2.1,6.0,1.0
2003,3.5,1.0,2.0,4.1,3.0,1.0
4931,3.3,1.2,2.0,5.0,6.0,1.0
1980,2.5,1.2,3.9,3.0,2.0,1.0
1879,2.7,3.0,4.0,4.1,6.0,1.0
17722,2.8,1.1,4.0,1.0,1.0,1.0
4956,4.1,4.1,3.0,5.0,9.0,4.0
7457,2.6,1.0,2.1,2.0,4.0,1.0
16718,3.8,4.0,2.0,4.0,9.0,1.0
132,3.7,3.0,4.0,4.0,5.0,1.0
441,3.7,4.1,3.0,4.0,9.0,2.0
7501,3.9,4.1,4.0,3.0,9.0,1.0
1152,2.5,1.0,3.0,2.1,1.0,1.0
1540,2.9,3.0,2.0,4.1,3.0,1.0
249,4.4,4.1,4.0,4.1,9.0,2.0
1995,3.9,3.0,4.0,3.0,9.0,1.0
16508,3.3,3.9,1.0,2.0,9.0,1.0
2048,3.4,3.1,4.0,2.0,3.0,1.0
352,2.8,1.1,4.0,4.0,1.0,1.0
2983,3.3,4.1,3.0,5.0,9.0,4.0
1397,3.2,3.0,3.0,3.0,6.0,1.0
7155,3.2,3.0,3.0,4.0,1.0,1.0
1447,2.4,1.2,3.0,1.1,5.0,1.0
2480,3.0,4.0,4.0,2.1,8.0,1.0
51,3.6,4.0,4.9,4.0,9.0,1.0
16626,3.7,4.2,3.0,2.0,8.0,1.0
18279,3.6,3.0,5.0,4.0,9.0,1.0
2521,3.4,4.0,4.0,2.0,5.0,1.0
1575,2.7,1.1,4.0,3.1,1.0,1.0
1287,3.6,4.0,4.9,5.0,9.0,3.0
5952,3.3,1.2,2.0,4.0,2.0,1.0
2374,3.6,3.0,4.0,4.9,5.0,1.0
2368,3.3,3.1,3.1,3.0,9.0,1.0
16359,4.0,4.0,2.0,5.0,9.0,1.0
6044,3.3,1.1,5.0,5.0,3.0,1.0
2252,2.9,1.0,3.1,4.1,6.0,1.0
1006,2.5,1.0,4.0,2.0,1.0,1.0
6267,3.7,4.1,3.0,3.0,9.0,1.0
450,3.9,4.0,3.1,2.0,6.0,1.0
5160,3.3,1.2,3.0,4.1,3.0,1.0
1470,3.1,2.9,3.0,1.0,8.0,1.0
7378,3.0,1.1,1.0,3.9,3.0,1.0
16648,3.7,4.2,3.0,2.0,8.0,1.0
1711,3.4,3.0,4.0,2.0,4.0,1.0
3385,3.7,3.1,4.0,4.0,6.0,2.0
2280,3.2,1.0,4.0,4.1,3.0,1.0
1887,4.2,4.1,3.9,3.0,9.0,1.0
6566,3.6,3.1,1.9,3.9,9.0,1.0
2489,2.5,1.2,4.0,3.9,1.0,1.0
30,3.7,3.0,3.9,4.9,6.0,2.0
2795,4.1,4.1,4.0,4.1,9.0,2.0
1315,3.4,4.1,4.0,3.0,9.0,3.0
1381,3.8,3.9,4.0,1.9,9.0,1.0
2922,3.3,2.9,4.0,4.0,3.0,1.0
2458,3.6,4.0,3.0,4.0,9.0,1.0
1389,3.2,2.9,4.0,1.0,3.0,1.0
5700,3.8,3.0,3.0,4.9,3.0,3.0
1067,3.6,4.0,3.9,4.0,9.0,1.0
1066,3.6,4.0,3.9,4.0,9.0,1.0
1448,3.9,4.0,2.0,4.0,9.0,1.0
2348,2.8,3.1,3.0,2.1,5.0,1.0
940,3.4,4.1,3.0,3.1,9.0,1.0
1215,3.2,2.3,3.1,1.0,,1.0
1176,3.6,3.1,4.0,4.0,9.0,1.0
16611,3.7,4.0,4.0,3.0,9.0,1.0
6651,3.0,3.0,2.0,4.0,5.0,1.0
1691,4.0,2.9,4.0,4.0,6.0,1.0
2908,4.7,5.0,4.0,4.0,6.0,4.0
1812,2.4,1.2,3.0,2.1,5.0,1.0
3398,3.8,4.0,4.9,4.9,9.0,4.0
2209,3.7,3.0,4.9,5.0,9.0,3.0
1171,3.1,4.0,3.9,2.9,9.0,1.0
1224,3.1,3.9,3.1,4.0,9.0,1.0
431,4.2,4.1,4.0,4.0,9.0,3.0
1580,2.4,1.2,3.1,2.0,2.0,1.0
2329,3.2,3.0,4.0,4.0,6.0,1.0
681,3.4,3.0,3.9,1.0,5.0,1.0
2231,3.8,2.9,4.0,4.0,9.0,1.0
2947,2.9,1.1,4.0,3.0,1.0,1.0
469,3.8,4.0,4.0,2.0,5.0,1.0
721,3.6,3.0,4.1,4.0,9.0,1.0
285,3.9,4.0,3.0,2.1,1.0,1.0
1223,3.6,2.9,4.0,4.0,2.0,1.0
912,3.4,2.9,4.0,2.9,5.0,1.0
7493,3.8,4.0,4.0,3.0,8.0,1.0
976,2.7,3.0,3.0,1.0,6.0,1.0
1678,4.2,4.0,4.9,5.0,9.0,5.0
1869,3.1,2.9,4.0,1.0,6.0,1.0
5647,3.5,2.9,4.0,2.0,9.0,1.0
2530,3.4,1.1,4.0,4.1,2.0,1.0
1180,3.6,3.1,4.0,3.0,9.0,1.0
922,3.3,3.0,4.0,3.0,1.0,1.0
6884,3.7,4.0,4.0,3.0,9.0,1.0
18242,3.3,1.5,5.0,4.1,9.0,1.0
18244,3.8,4.0,3.0,2.1,9.0,1.0
6143,4.2,4.1,3.0,5.0,9.0,3.0
5168,3.5,1.2,3.0,4.9,3.0,1.0
3321,3.2,2.9,4.9,4.0,6.0,1.0
1766,2.8,1.0,4.0,4.1,1.0,1.0
6420,4.2,4.1,3.0,5.0,9.0,3.0
2782,4.2,4.0,4.0,5.0,9.0,3.0
905,3.2,3.1,2.9,4.0,9.0,1.0
6030,3.1,1.1,2.0,4.1,5.0,1.0
2497,3.9,4.1,5.0,4.0,9.0,1.0
938,4.4,4.1,4.0,4.1,9.0,2.0
1468,3.0,1.2,3.0,1.9,1.0,1.0
603,3.0,3.0,3.0,2.0,6.0,1.0
674,3.3,3.0,3.9,1.0,4.0,1.0
1845,3.5,4.1,4.0,5.0,9.0,3.0
697,3.0,1.0,3.0,2.9,1.0,1.0
128,3.7,3.1,4.0,4.1,9.0,1.0
383,3.5,4.1,2.9,5.0,9.0,2.0
1454,3.7,3.0,4.0,5.0,1.0,1.0
1667,2.8,1.2,3.0,3.0,6.0,1.0
7317,2.7,1.1,1.1,3.1,3.0,1.0
760,2.7,1.2,4.0,4.0,9.0,1.0
838,4.6,4.1,4.9,5.0,9.0,2.0
1405,3.0,3.0,4.0,2.0,9.0,1.0
3378,3.2,3.1,4.0,4.0,4.0,1.0
2091,3.6,3.0,4.9,4.0,4.0,1.0
3276,3.7,3.0,4.0,5.0,9.0,3.0
1273,3.8,3.9,3.0,5.0,9.0,3.0
5920,3.6,3.0,3.0,5.0,9.0,1.0
7281,3.5,3.0,1.9,3.0,3.0,1.0
2316,3.3,3.0,3.0,2.0,3.0,1.0
718,4.0,3.1,4.0,4.0,9.0,1.0
478,3.2,3.0,3.0,2.1,7.0,1.0
1666,3.0,1.1,3.1,3.0,2.0,1.0
354,2.8,1.1,4.0,4.0,1.0,1.0
16229,3.2,4.0,4.0,4.0,9.0,2.0
2499,3.3,3.0,3.9,1.0,4.0,1.0
1750,3.8,4.1,3.9,3.0,9.0,1.0
2973,4.0,4.0,4.0,3.1,9.0,1.0
433,3.6,4.0,4.0,5.0,9.0,2.0
1071,2.6,1.2,4.0,2.0,9.0,1.0
5485,4.2,4.1,3.0,5.0,9.0,2.0
203,3.8,4.0,3.9,1.0,9.0,1.0
727,2.6,4.0,4.0,1.0,9.0,1.0
806,4.4,4.0,4.0,4.9,9.0,1.0
1747,3.4,4.0,3.9,1.0,9.0,1.0
187,3.2,4.0,3.9,4.0,9.0,4.0
2783,3.9,4.0,4.0,5.0,9.0,5.0
6376,3.1,3.0,3.0,4.0,3.0,2.0
3406,3.1,2.9,3.0,4.1,6.0,1.0
2179,4.0,3.0,4.0,4.0,5.0,1.0
2305,3.2,1.2,2.0,4.0,2.0,1.0
16355,3.9,4.0,2.0,5.0,9.0,1.0
1163,3.8,4.0,4.0,2.0,9.0,1.0
6848,3.0,3.0,4.0,2.9,3.0,1.0
453,4.2,4.0,3.0,4.0,3.0,1.0
442,4.1,4.0,4.0,4.0,9.0,3.0
723,3.9,4.1,4.0,3.9,9.0,2.0
2974,3.0,1.2,3.0,3.0,2.0,1.0
1351,3.5,3.0,4.0,3.0,5.0,1.0
3175,3.6,3.0,4.0,2.9,1.0,1.0
435,2.8,3.0,4.0,3.9,1.0,1.0
3174,3.6,3.0,4.0,2.1,1.0,1.0
1837,4.0,4.0,4.0,2.0,8.0,1.0
834,2.9,1.2,4.0,3.0,4.0,1.0
6212,2.5,1.2,4.0,2.9,3.0,1.0
1762,4.5,4.1,4.0,4.1,9.0,2.0
1870,3.1,2.9,4.0,1.0,6.0,1.0
6729,3.5,3.0,3.9,4.0,4.0,5.0
2102,2.6,3.0,3.0,2.1,9.0,2.0
649,2.7,1.2,3.1,2.1,2.0,1.0
15614,2.8,1.2,2.0,2.0,5.0,1.0
824,4.5,4.1,4.0,4.1,8.0,2.0
16865,2.7,1.0,4.0,2.9,4.0,1.0
5411,3.0,1.2,3.9,4.0,1.0,1.0
17731,2.1,1.2,3.9,2.1,5.0,1.0
155,2.7,1.1,4.0,3.0,2.0,1.0
15885,3.5,3.0,4.0,4.1,5.0,1.0
2966,3.7,4.0,1.1,4.0,9.0,1.0
6751,3.5,3.0,4.0,3.9,4.0,5.0
3284,3.7,4.0,3.9,1.0,9.0,1.0
7286,3.5,3.0,1.9,3.0,3.0,1.0
774,2.9,1.0,4.0,4.1,2.0,1.0
6316,3.3,3.0,4.0,5.0,1.0,3.0
2113,2.9,3.1,3.0,3.0,3.0,1.0
701,3.6,4.0,4.0,2.0,8.0,1.0
1517,3.2,3.0,3.9,3.0,1.0,1.0
372,3.7,4.0,4.0,4.1,8.0,2.0
1954,3.6,3.0,4.0,4.0,9.0,1.0
2455,4.2,4.0,4.9,5.0,9.0,2.0
2899,4.1,4.0,4.0,4.0,9.0,1.0
6262,3.7,4.1,3.0,3.0,9.0,1.0
1367,2.9,3.0,3.9,3.0,9.0,1.0
5650,3.5,2.9,4.0,2.0,9.0,1.0
7352,2.6,1.0,3.0,1.1,1.0,1.0
1794,3.1,3.0,3.1,1.0,3.0,1.0
476,2.9,1.0,4.0,3.1,2.0,1.0
1483,3.9,4.1,4.0,2.0,9.0,1.0
2131,3.7,3.1,4.9,4.0,6.0,1.0
2314,3.3,4.0,3.0,2.0,9.0,1.0
618,2.3,1.2,3.0,2.0,5.0,1.0
15631,3.8,3.0,3.0,4.9,9.0,2.0
1212,3.5,3.0,4.0,4.0,2.0,3.0
327,4.4,5.0,3.1,1.0,9.0,1.0
6036,2.9,3.0,2.0,4.1,8.0,1.0
6126,4.1,4.0,3.0,5.0,9.0,4.0
1086,2.9,3.0,2.0,2.0,4.0,2.0
1177,2.7,1.2,4.0,4.0,1.0,1.0
574,2.5,1.2,3.1,2.0,1.0,1.0
2147,3.6,2.9,4.9,2.9,7.0,1.0
1296,2.9,1.1,5.0,5.0,3.0,1.0
1775,2.7,1.2,4.1,2.9,9.0,1.0
1278,4.4,4.1,4.0,5.0,9.0,3.0
15018,4.1,4.0,3.0,5.0,8.0,4.0
2946,2.9,1.1,4.0,3.0,1.0,1.0
2296,3.6,4.0,3.0,2.9,9.0,1.0
1952,3.4,3.1,3.1,4.0,9.0,1.0
1919,2.4,1.2,3.0,2.0,4.0,1.0
2138,3.7,3.0,3.1,4.0,9.0,1.0
7337,2.8,1.0,3.0,1.9,1.0,1.0
886,2.4,1.0,3.0,2.0,3.0,1.0
1745,3.4,4.0,3.9,1.0,9.0,1.0
1182,3.1,2.9,4.0,4.0,3.0,2.0
1584,3.4,2.9,3.9,2.0,1.0,1.0
6678,2.5,1.1,3.0,2.0,1.0,1.0
6892,3.6,4.0,4.0,3.0,9.0,1.0
1757,2.6,1.0,4.1,4.1,1.0,1.0
1685,2.7,1.2,4.1,2.9,9.0,1.0
7244,3.2,2.9,3.0,2.1,1.0,1.0
2272,4.3,4.0,4.0,4.0,9.0,1.0
7188,3.4,3.0,2.9,4.0,4.0,1.0
6726,3.5,3.0,3.9,4.0,4.0,5.0
18201,3.2,1.2,1.9,4.0,3.0,2.0
2381,4.4,4.0,4.1,3.0,9.0,1.0
2339,3.7,4.1,2.0,4.0,9.0,3.0
1146,3.8,3.9,4.0,2.0,8.0,1.0
1675,2.7,1.2,4.0,2.1,5.0,1.0
870,2.3,1.0,3.0,2.0,3.0,1.0
787,3.8,4.0,4.0,2.1,9.0,1.0
324,3.5,4.1,4.1,5.0,9.0,2.0
558,2.6,1.1,4.0,3.0,2.0,1.0
1068,2.5,1.2,4.0,2.0,9.0,1.0
2194,4.7,4.0,4.0,4.9,9.0,1.0
6492,3.8,4.0,2.0,4.1,9.0,1.0
935,3.0,1.2,4.0,4.0,9.0,1.0
19,3.9,4.0,3.0,1.9,9.0,1.0
2484,2.5,1.1,3.1,3.0,2.0,1.0
590,3.7,3.9,4.0,2.1,6.0,1.0
1155,2.5,1.1,3.1,4.0,1.0,1.0
6120,3.9,3.9,4.0,3.9,8.0,1.0
7295,3.1,1.2,1.1,3.0,3.0,1.0
552,3.3,3.0,4.0,1.0,3.0,1.0
5374,3.8,4.1,3.1,4.0,8.0,1.0
520,4.2,4.0,4.0,4.9,7.0,1.0
505,3.1,3.0,3.0,2.1,4.0,1.0
1909,3.2,3.0,3.9,1.0,9.0,1.0
815,3.0,3.0,4.0,3.9,9.0,1.0
961,2.7,4.0,3.0,1.0,7.0,1.0
2830,3.6,4.1,4.0,5.0,9.0,4.0
3404,3.1,2.9,3.0,4.1,6.0,1.0
7079,3.0,2.5,4.0,2.0,7.0,1.0
17203,3.4,1.2,4.9,4.0,3.0,1.0
259,3.0,1.2,4.0,2.0,9.0,1.0
3393,3.9,4.1,4.0,3.0,9.0,1.0
419,3.1,1.2,5.0,4.1,1.0,1.0
3430,4.7,5.0,4.0,2.0,9.0,1.0
1537,3.2,2.9,3.0,3.0,9.0,1.0
6382,3.6,3.0,3.0,4.0,3.0,2.0
7488,4.0,4.0,4.0,3.0,8.0,1.0
2387,3.5,2.9,4.0,3.0,3.0,3.0
17148,2.7,1.2,4.0,3.0,9.0,1.0
2365,3.2,2.9,3.0,3.0,9.0,1.0
1467,3.0,1.2,3.0,2.0,1.0,1.0
5076,2.6,1.1,3.0,2.0,1.0,1.0
6966,4.1,4.0,3.0,5.0,9.0,2.0
1597,4.2,4.1,3.0,5.0,9.0,4.0
2835,4.3,4.1,4.9,5.0,6.0,4.0
139,3.4,4.0,4.0,1.9,7.0,1.0
208,3.6,4.1,3.9,4.9,9.0,3.0
1119,4.4,4.1,4.0,4.0,9.0,2.0
18219,3.4,1.1,4.0,4.0,1.0,1.0
1637,4.4,4.1,4.0,4.9,9.0,1.0
18271,4.3,4.0,5.0,5.0,8.0,1.0
16773,4.2,4.0,3.0,4.9,9.0,1.0
17198,3.3,1.1,4.0,4.9,3.0,1.0
4979,4.2,4.0,3.0,5.0,6.0,3.0
1635,3.2,1.2,4.0,4.0,1.0,2.0
4943,4.2,4.0,3.0,5.0,9.0,3.0
2133,3.8,3.0,3.1,3.9,4.0,1.0
40,3.3,3.0,4.0,2.0,8.0,1.0
1967,3.9,4.0,4.0,4.1,9.0,2.0
317,4.3,4.0,4.1,4.0,9.0,1.0
3386,3.6,3.0,4.0,4.0,6.0,1.0
1852,3.4,3.0,4.0,4.0,3.0,2.0
7483,3.9,4.0,5.0,4.0,9.0,1.0
917,2.9,1.2,4.0,2.1,3.0,1.0
6686,2.2,1.2,3.0,2.0,7.0,1.0
1987,3.4,4.0,3.9,3.0,3.0,2.0
1014,2.5,1.2,3.0,1.0,9.0,1.0
18,3.9,4.1,3.0,1.1,9.0,1.0
2318,3.4,4.0,3.9,4.9,9.0,1.0
1883,2.8,1.0,4.1,1.0,2.0,1.0
969,2.6,3.0,3.0,1.0,6.0,1.0
1933,2.6,1.2,4.0,4.0,2.0,1.0
